City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
248,Juneau,US,2022-05-21 01:37:38,58.3019,-134.4197,68.0,66,20,10.36
249,Shumskiy,RU,2022-05-21 01:42:14,54.8318,99.1328,67.12,43,100,3.27
250,Kaseda,JP,2022-05-21 01:42:14,31.4167,130.3167,62.49,88,100,10.89
251,Barrow,US,2022-05-21 01:42:14,71.2906,-156.7887,30.22,93,100,12.66
252,Petropavlovsk-Kamchatskiy,RU,2022-05-21 01:42:15,53.0452,158.6483,39.79,100,100,6.71
253,Monroe,US,2022-05-21 01:42:15,43.1501,-77.6831,73.42,77,75,8.05
254,Sao Gabriel Da Cachoeira,BR,2022-05-21 01:42:16,-0.1303,-67.0892,68.0,99,72,1.63
255,Waipawa,NZ,2022-05-21 01:42:16,-41.4122,175.5153,55.67,62,2,12.06
256,Pacific Grove,US,2022-05-21 01:42:16,36.6177,-121.9166,72.45,66,0,11.99
257,Eenhana,NA,2022-05-21 01:42:17,-17.4667,16.3333,47.55,23,29,6.71
258,Antsohihy,MG,2022-05-21 01:42:17,-14.8796,47.9875,72.81,64,7,8.88
259,Salaga,GH,2022-05-21 01:42:18,8.5508,-0.5188,77.18,85,100,5.1
260,Chapleau,CA,2022-05-21 01:42:18,47.8405,-83.4034,50.09,87,40,8.05
261,Kazanskoye,RU,2022-05-21 01:42:18,55.6448,69.235,47.46,81,100,12.91
262,Stavern,NO,2022-05-21 01:42:19,59.0,10.0333,53.31,90,100,6.24
263,Bandundu,CD,2022-05-21 01:42:19,-3.3167,17.3667,72.39,98,100,3.06
264,Sinjar,IQ,2022-05-21 01:42:20,36.3209,41.8754,58.8,33,0,10.02
265,Pinotepa Nacional,MX,2022-05-21 01:40:17,16.3167,-98.0167,77.38,64,98,4.47
266,Victoria,HK,2022-05-21 01:40:30,22.2855,114.1577,84.04,78,46,4.0
267,Sobolevo,RU,2022-05-21 01:42:20,54.4299,31.8996,46.74,95,100,12.06
268,Nukus,UZ,2022-05-21 01:42:21,42.4531,59.6103,64.38,63,20,13.8
269,Burnie,AU,2022-05-21 01:42:21,-41.0667,145.9167,59.94,55,68,2.84
270,Krasnozatonskiy,RU,2022-05-21 01:42:22,61.6758,50.9794,37.62,65,75,8.95
271,Kampong Cham,KH,2022-05-21 01:42:22,11.9934,105.4635,85.01,71,100,11.43
272,Srednekolymsk,RU,2022-05-21 01:42:23,67.45,153.6833,59.02,35,71,8.93
273,Amapa,BR,2022-05-21 01:42:23,1.0,-52.0,69.82,100,100,2.06
274,Poum,NC,2022-05-21 01:42:23,-20.2333,164.0167,78.12,81,2,7.16
275,Tautira,PF,2022-05-21 01:42:24,-17.7333,-149.15,79.16,72,3,6.73
276,Kemijarvi,FI,2022-05-21 01:42:24,66.7131,27.4306,42.93,69,97,3.89
277,Grindavik,IS,2022-05-21 01:42:24,63.8424,-22.4338,48.67,87,0,8.05
278,Santa Fe,AR,2022-05-21 01:38:46,-31.6333,-60.7,58.01,80,0,5.01
279,Port Alfred,ZA,2022-05-21 01:43:25,-33.5906,26.891,61.18,71,100,4.74
280,Jieshi,CN,2022-05-21 01:43:26,22.8134,115.8257,78.94,84,75,12.48
281,Gurun,MY,2022-05-21 01:43:26,5.8172,100.4738,82.18,73,88,3.62
282,Santa Cruz,BO,2022-05-21 01:38:30,-17.8,-63.1667,58.46,77,37,5.75
283,Avarua,CK,2022-05-21 01:43:27,-21.2078,-159.775,82.45,65,40,8.05
284,Itarema,BR,2022-05-21 01:43:27,-2.9248,-39.9167,76.57,86,65,4.56
285,Gao,ML,2022-05-21 01:43:27,16.6362,1.637,87.51,30,98,8.25
286,Pajan,EC,2022-05-21 01:43:28,-1.5667,-80.4167,73.04,94,100,3.69
287,Zhigansk,RU,2022-05-21 01:43:28,66.7697,123.3711,40.91,73,5,5.39
288,Vanimo,PG,2022-05-21 01:43:29,-2.6741,141.3028,85.77,66,47,7.14
289,Puerto Rico,AR,2022-05-21 01:43:29,-26.796,-55.024,45.27,96,0,2.75
290,Zhicheng,CN,2022-05-21 01:43:29,30.2956,111.5047,73.85,70,100,2.19
291,Moindou,NC,2022-05-21 01:43:30,-21.6924,165.677,78.96,76,63,18.63
